Frame,Sensor,Position X,Position Y,Position Z,Quaternion W,Quaternion X,Quaternion Y,Quaternion Z
12,KALMAN,-1.4837390184402466,6.762531280517578,0.576767086982727,0.5765396952629089,-0.409860759973526,-0.4108716547489166,0.5751526951789856
13,COLMAP,-1.402740478515625,6.411146640777588,1.1427841186523438,0.8585810661315918,0.03286083787679672,0.07583051919937134,-0.5059728622436523
13,KALMAN,-1.5119798183441162,6.814138412475586,0.5747475028038025,0.57444828748703,-0.4128079414367676,-0.41381916403770447,0.5730203986167908
14,COLMAP,-1.419769287109375,6.440594673156738,1.1375880241394043,0.8593835830688477,0.032134901732206345,0.07462142407894135,-0.5048354268074036
14,KALMAN,-1.5382390022277832,6.863012313842773,0.5731267929077148,0.5729939341545105,-0.41483744978904724,-0.4158719778060913,0.5715228319168091
15,COLMAP,-1.436798095703125,6.47003698348999,1.132390022277832,0.8601828217506409,0.03140883147716522,0.07341202348470688,-0.5036959648132324
15,KALMAN,-1.5624420642852783,6.909255504608154,0.5718801617622375,0.5720933079719543,-0.41606876254081726,-0.41714465618133545,0.5706018209457397
16,COLMAP,-1.4538345336914062,6.499486923217773,1.1271929740905762,0.8609787225723267,0.030682628974318504,0.07220233231782913,-0.5025545358657837
16,KALMAN,-1.5847008228302002,6.953090667724609,0.5709700584411621,0.5714542865753174,-0.4169653654098511,-0.41804924607276917,0.5699251890182495
17,COLMAP,-1.4708633422851562,6.528929710388184,1.121994972229004,0.8617711663246155,0.02995631843805313,0.0709923580288887,-0.5014111995697021
17,KALMAN,-1.605259656906128,6.994818210601807,0.5703598260879517,0.5713549256324768,-0.4171377718448639,-0.41821303963661194,0.5697784423828125
18,COLMAP,-1.4878921508789062,6.558377265930176,1.1167988777160645,0.8625602126121521,0.02922988496720791,0.06978213042020798,-0.5002658367156982
18,KALMAN,-1.6244373321533203,7.034777641296387,0.5700260400772095,0.5723485946655273,-0.4158375859260559,-0.4168812930583954,0.5707066655158997
19,COLMAP,-1.5049209594726562,6.587820053100586,1.1116013526916504,0.8633458614349365,0.02850336767733097,0.06857164204120636,-0.4991185665130615
19,KALMAN,-1.642568826675415,7.07330322265625,0.5699669122695923,0.573377251625061,-0.41448095440864563,-0.4154846668243408,0.5716786980628967
20,COLMAP,-1.5244598388671875,6.615870952606201,1.0984277725219727,0.8637470602989197,0.028227591887116432,0.06796412914991379,-0.49852287769317627
20,KALMAN,-1.6599586009979248,7.1107072830200195,0.5702077150344849,0.5738994479179382,-0.4138164520263672,-0.4147997796535492,0.5721332430839539
21,COLMAP,-1.5439910888671875,6.643927574157715,1.0852560997009277,0.8641473650932312,0.0279517974704504,0.06735654175281525,-0.4979267716407776
21,KALMAN,-1.6768431663513184,7.147261619567871,0.5708017349243164,0.573904275894165,-0.41387706995010376,-0.4148459732532501,0.5720510482788086
22,COLMAP,-1.5635299682617188,6.671982765197754,1.0720834732055664,0.8645468950271606,0.02767598256468773,0.06674888730049133,-0.4973301291465759
22,KALMAN,-1.6933621168136597,7.183198928833008,0.5718283653259277,0.5731395483016968,-0.41496291756629944,-0.41592150926589966,0.5712496042251587
23,COLMAP,-1.5830612182617188,6.7000322341918945,1.0589103698730469,0.8649455904960632,0.02740013785660267,0.06614117324352264,-0.49673300981521606
23,KALMAN,-1.7095353603363037,7.218724727630615,0.5733900666236877,0.5726670026779175,-0.4156356155872345,-0.41657692193984985,0.570756733417511
24,COLMAP,-1.60260009765625,6.728086948394775,1.0457382202148438,0.8653433918952942,0.027124254032969475,0.06553339958190918,-0.4961354434490204
24,KALMAN,-1.725240707397461,7.254032135009766,0.5756092667579651,0.5726794004440308,-0.41563665866851807,-0.41658374667167664,0.5707384943962097
25,COLMAP,-1.62213134765625,6.756139755249023,1.0325655937194824,0.8657404780387878,0.026848357170820236,0.06492555886507034,-0.4955374002456665
25,KALMAN,-1.7401939630508423,7.2893242835998535,0.5786246061325073,0.5729405283927917,-0.41529586911201477,-0.4162449240684509,0.570971667766571
26,COLMAP,-1.6346817016601562,6.788885116577148,1.011317253112793,0.8654899597167969,0.026931874454021454,0.06474712491035461,-0.49599361419677734
26,KALMAN,-1.7539300918579102,7.324833869934082,0.5825878381729126,0.5713573694229126,-0.41745930910110474,-0.41841092705726624,0.5693950057029724
27,COLMAP,-1.6472396850585938,6.821632385253906,0.9900693893432617,0.8652392029762268,0.027015384286642075,0.0645686686038971,-0.4964495897293091
27,KALMAN,-1.765794038772583,7.360836029052734,0.5876597166061401,0.5696633458137512,-0.41974300146102905,-0.4207143783569336,0.5677136778831482
28,COLMAP,-1.6597900390625,6.854375839233398,0.9688205718994141,0.8649881482124329,0.027098888531327248,0.06439019739627838,-0.49690547585487366
28,KALMAN,-1.7749509811401367,7.397654056549072,0.5940032005310059,0.5704572200775146,-0.4186687171459198,-0.4196428060531616,0.5685024261474609
29,COLMAP,-1.6723403930664062,6.887121200561523,0.9475722312927246,0.8647368550300598,0.027182385325431824,0.06421170383691788,-0.4973612129688263
29,KALMAN,-1.7804255485534668,7.435648441314697,0.6017733812332153,0.5699296593666077,-0.41937530040740967,-0.42035436630249023,0.5679847598075867
30,COLMAP,-1.6848907470703125,6.919866561889648,0.9263238906860352,0.8644853234291077,0.027265867218375206,0.06403317302465439,-0.49781671166419983
30,KALMAN,-1.7811737060546875,7.475190162658691,0.6111031770706177,0.5680028796195984,-0.4219629168510437,-0.4229591488838196,0.5660614371299744
31,COLMAP,-1.69744873046875,6.952613353729248,0.9050755500793457,0.8642334938049316,0.02734934538602829,0.0638546422123909,-0.4982721507549286
31,KALMAN,-1.7761940956115723,7.5166215896606445,0.6220853328704834,0.5672286152839661,-0.42298001050949097,-0.42399606108665466,0.5653024911880493
32,COLMAP,-1.6938705444335938,6.977439880371094,0.926506519317627,0.863375186920166,0.028351258486509323,0.0652734786272049,-0.49951866269111633
32,KALMAN,-1.764662265777588,7.560208320617676,0.6347522139549255,0.5679254531860352,-0.4220423698425293,-0.4230474829673767,0.5660139322280884
33,COLMAP,-1.690277099609375,7.0022687911987305,0.9479384422302246,0.8625122904777527,0.02935304306447506,0.06669199466705322,-0.5007625818252563
33,KALMAN,-1.7460768222808838,7.606080055236816,0.6490577459335327,0.5679329037666321,-0.42204686999320984,-0.42304033041000366,0.566008448600769
34,COLMAP,-1.6866912841796875,7.027095317840576,0.9693703651428223,0.8616448044776917,0.030354682356119156,0.0681101530790329,-0.5020037293434143
34,KALMAN,-1.7203872203826904,7.6541948318481445,0.6648639440536499,0.5674458146095276,-0.42270898818969727,-0.42370715737342834,0.5655037760734558
35,COLMAP,-1.6831130981445312,7.051918029785156,0.9907999038696289,0.8607727885246277,0.03135615587234497,0.06952798366546631,-0.5032422542572021
35,KALMAN,-1.688077688217163,7.704306602478027,0.6819376945495605,0.5681342482566833,-0.4217853844165802,-0.42277956008911133,0.5661959648132324
36,COLMAP,-1.6795272827148438,7.076744556427002,1.0122313499450684,0.859896183013916,0.032357461750507355,0.07094539701938629,-0.5044781565666199
36,KALMAN,-1.6501847505569458,7.7559685707092285,0.6999592781066895,0.5685033798217773,-0.4212867319583893,-0.4222853183746338,0.5665655136108398
37,COLMAP,-1.675933837890625,7.101571083068848,1.0336627960205078,0.8590151071548462,0.03335856646299362,0.07236243039369583,-0.5057113170623779
37,KALMAN,-1.6082369089126587,7.808562278747559,0.7185435891151428,0.5682837963104248,-0.42158108949661255,-0.4225904643535614,0.5663392543792725
38,COLMAP,-1.6722793579101562,7.134756565093994,1.0406098365783691,0.857772707939148,0.034496597945690155,0.0739993005990982,-0.5075037479400635
38,KALMAN,-1.5641179084777832,7.861353874206543,0.7372729778289795,0.5691115260124207,-0.42047902941703796,-0.4214773178100586,0.5671563148498535
39,COLMAP,-1.6686248779296875,7.167940139770508,1.0475568771362305,0.8565227389335632,0.03563437983393669,0.07563559710979462,-0.5092918276786804
39,KALMAN,-1.5198755264282227,7.913575172424316,0.7557352781295776,0.5692686438560486,-0.4202640652656555,-0.4212764501571655,0.56730717420578
40,COLMAP,-1.6649551391601562,7.2011213302612305,1.05450439453125,0.8552653193473816,0.03677186742424965,0.07727126032114029,-0.5110755562782288
40,KALMAN,-1.4775046110153198,7.964504241943359,0.773563027381897,0.5683972835540771,-0.4214135706424713,-0.42246049642562866,0.5664470195770264
41,COLMAP,-1.6613006591796875,7.234306335449219,1.0614519119262695,0.8540003895759583,0.037909023463726044,0.07890623807907104,-0.5128547549247742
41,KALMAN,-1.4387452602386475,8.013543128967285,0.7904654741287231,0.5694868564605713,-0.41993123292922974,-0.4209648370742798,0.56756591796875
42,COLMAP,-1.6576461791992188,7.267489910125732,1.0683984756469727,0.8527280688285828,0.03904583677649498,0.08054050803184509,-0.5146294236183167
42,KALMAN,-1.404923677444458,8.060273170471191,0.8062496185302734,0.5710937976837158,-0.41775181889533997,-0.4187530279159546,0.5691934823989868
43,COLMAP,-1.6539840698242188,7.300673484802246,1.0753459930419922,0.8514483571052551,0.040182262659072876,0.08217401057481766,-0.5163995623588562
43,KALMAN,-1.3768643140792847,8.104484558105469,0.8208266496658325,0.5712715983390808,-0.4175247251987457,-0.4185275435447693,0.5693475008010864
44,COLMAP,-1.6465072631835938,7.334153175354004,1.0816364288330078,0.8501311540603638,0.04124685004353523,0.08407869935035706,-0.5181760191917419
44,KALMAN,-1.3548762798309326,8.146172523498535,0.8342038989067078,0.5704391002655029,-0.41864311695098877,-0.4196687340736389,0.5685203075408936
45,COLMAP,-1.6390151977539062,7.367635250091553,1.0879254341125488,0.8488057255744934,0.04231107607483864,0.08598265796899796,-0.5199476480484009
45,KALMAN,-1.338810920715332,8.185507774353027,0.8464659452438354,0.5711520314216614,-0.41765499114990234,-0.4186667203903198,0.5692695379257202
46,COLMAP,-1.6315383911132812,7.401115417480469,1.094214916229248,0.847472071647644,0.0433749258518219,0.08788581192493439,-0.5217143297195435
46,KALMAN,-1.3281664848327637,8.222787857055664,0.85774827003479,0.5720345377922058,-0.4164506196975708,-0.41745060682296753,0.5701582431793213
47,COLMAP,-1.624053955078125,7.434591293334961,1.1005043983459473,0.8461301922798157,0.044438350945711136,0.08978811651468277,-0.5234758853912354
47,KALMAN,-1.322216272354126,8.258386611938477,0.8682103157043457,0.5728515386581421,-0.4153679311275482,-0.4163534641265869,0.5709294080734253
48,COLMAP,-1.6165695190429688,7.46807336807251,1.1067943572998047,0.8447802662849426,0.04550132155418396,0.09168952703475952,-0.5252323150634766
48,KALMAN,-1.3201336860656738,8.292699813842773,0.8780122995376587,0.5735839009284973,-0.414368599653244,-0.41533660888671875,0.5716604590415955
49,COLMAP,-1.6090850830078125,7.501553535461426,1.113083839416504,0.8434221744537354,0.04656381160020828,0.09358997642993927,-0.5269836187362671
49,KALMAN,-1.3210971355438232,8.326092720031738,0.8872998952865601,0.5746236443519592,-0.41293784976005554,-0.41387939453125,0.5727075934410095
50,COLMAP,-1.6023712158203125,7.529109001159668,1.1142563819885254,0.8424505591392517,0.047137048095464706,0.09500979632139206,-0.5282313227653503
50,KALMAN,-1.3243558406829834,8.35888671875,0.8961972594261169,0.575063169002533,-0.4123516082763672,-0.4132953882217407,0.5731102824211121
51,COLMAP,-1.5956649780273438,7.556668281555176,1.1154284477233887,0.8414748311042786,0.04771007224917412,0.09642920643091202,-0.5294764041900635
51,KALMAN,-1.329261302947998,8.391336441040039,0.904810905456543,0.57502681016922,-0.4124177098274231,-0.41336068511009216,0.5730520486831665
52,COLMAP,-1.5889511108398438,7.584225654602051,1.1166009902954102,0.8404949903488159,0.048282865434885025,0.09784818440675735,-0.530718982219696
52,KALMAN,-1.3352596759796143,8.423623085021973,0.913240373134613,0.5751792788505554,-0.41219788789749146,-0.41314488649368286,0.573212742805481
53,COLMAP,-1.582244873046875,7.611783027648926,1.1177735328674316,0.8395111560821533,0.04885543882846832,0.0992666631937027,-0.5319589376449585
53,KALMAN,-1.341860055923462,8.455867767333984,0.9215943813323975,0.5759238004684448,-0.41117236018180847,-0.4121156334877014,0.573942244052887
54,COLMAP,-1.5755386352539062,7.639338493347168,1.118945598602295,0.8385232090950012,0.04942776635289192,0.10068467259407043,-0.5331963300704956
54,KALMAN,-1.348581314086914,8.488143920898438,0.9300102591514587,0.576372504234314,-0.41057977080345154,-0.4115070402622223,0.5743525624275208
55,COLMAP,-1.5688247680664062,7.666897773742676,1.1201181411743164,0.8375311493873596,0.04999985173344612,0.10210217535495758,-0.5344311594963074
55,KALMAN,-1.3548939228057861,8.520487785339355,0.9386729001998901,0.5752058625221252,-0.41219833493232727,-0.41316452622413635,0.5731717944145203
56,COLMAP,-1.5621109008789062,7.694455146789551,1.121290683746338,0.8365351557731628,0.05057167261838913,0.10351912677288055,-0.535663366317749
56,KALMAN,-1.360166311264038,8.552915573120117,0.947828471660614,0.5758658647537231,-0.41127297282218933,-0.41226786375045776,0.5738189816474915
57,COLMAP,-1.5540313720703125,7.724477291107178,1.1303772926330566,0.8355774283409119,0.05115744471549988,0.1051761731505394,-0.5367785692214966
57,KALMAN,-1.3636250495910645,8.585428237915039,0.9577907919883728,0.5762816071510315,-0.41069427132606506,-0.4116901457309723,0.5742307305335999
58,COLMAP,-1.54595947265625,7.7545013427734375,1.1394639015197754,0.8346152305603027,0.05174294859170914,0.10683268308639526,-0.5378910899162292
58,KALMAN,-1.3643457889556885,8.61802864074707,0.9689364433288574,0.5756499171257019,-0.41160401701927185,-0.4126025140285492,0.5735577344894409
59,COLMAP,-1.5378646850585938,7.784523010253906,1.1485505104064941,0.8336487412452698,0.052328191697597504,0.10848864167928696,-0.5390006899833679
59,KALMAN,-1.3612778186798096,8.650720596313477,0.9816845655441284,0.5751855969429016,-0.41225072741508484,-0.4132717549800873,0.5730770230293274
60,COLMAP,-1.52978515625,7.8145432472229,1.1576356887817383,0.8326777815818787,0.052913159132003784,0.11014404892921448,-0.5401075482368469
60,KALMAN,-1.353316068649292,8.683517456054688,0.9964612722396851,0.5757563710212708,-0.4114392399787903,-0.41246071457862854,0.5736710429191589
61,COLMAP,-1.521697998046875,7.844565391540527,1.166722297668457,0.8317025303840637,0.05349783971905708,0.11179886013269424,-0.5412115454673767
61,KALMAN,-1.3394091129302979,8.716432571411133,1.013650894165039,0.5762761831283569,-0.4107173979282379,-0.41172876954078674,0.5741920471191406
62,COLMAP,-1.5136260986328125,7.874587535858154,1.1758089065551758,0.8307228684425354,0.0540822297334671,0.11345303058624268,-0.5423126816749573
62,KALMAN,-1.3187015056610107,8.749489784240723,1.0335376262664795,0.5766066908836365,-0.4102761745452881,-0.41127946972846985,0.5744975209236145
63,COLMAP,-1.5092697143554688,7.907918453216553,1.1832852363586426,0.8300358057022095,0.054378148168325424,0.11471911519765854,-0.5430682897567749
63,KALMAN,-1.2906835079193115,8.782707214355469,1.0562468767166138,0.5776327848434448,-0.4088444709777832,-0.40983620285987854,0.5755179524421692
64,COLMAP,-1.5049285888671875,7.941251754760742,1.1907625198364258,0.8293464779853821,0.05467390641570091,0.11598486453294754,-0.5438222885131836
64,KALMAN,-1.255323886871338,8.816106796264648,1.0816981792449951,0.5790681838989258,-0.40682756900787354,-0.40780502557754517,0.5769457817077637
65,COLMAP,-1.5005874633789062,7.974578857421875,1.1982388496398926,0.8286548256874084,0.054969530552625656,0.11725033074617386,-0.5445749759674072
65,KALMAN,-1.21315598487854,8.84969711303711,1.1095776557922363,0.5798701643943787,-0.40570223331451416,-0.4066767394542694,0.5777286887168884
66,COLMAP,-1.4962310791015625,8.007909774780273,1.2057151794433594,0.8279609680175781,0.055264998227357864,0.11851547658443451,-0.5453261137008667
66,KALMAN,-1.1652929782867432,8.883477210998535,1.1393415927886963,0.5804430246353149,-0.40490207076072693,-0.40586987137794495,0.5782817602157593
67,COLMAP,-1.4918899536132812,8.041244506835938,1.2131924629211426,0.8272647857666016,0.05556032061576843,0.11978030204772949,-0.5460757613182068
67,KALMAN,-1.1133601665496826,8.917434692382812,1.1702523231506348,0.581484854221344,-0.40341296792030334,-0.40437665581703186,0.5793209671974182
68,COLMAP,-1.487548828125,8.07457447052002,1.2206683158874512,0.8265663981437683,0.05585548281669617,0.12104476243257523,-0.5468238592147827
68,KALMAN,-1.059348225593567,8.951547622680664,1.2014448642730713,0.5841808319091797,-0.3995516002178192,-0.4004722833633423,0.581990659236908
69,COLMAP,-1.4850692749023438,8.10847282409668,1.2240090370178223,0.8261460661888123,0.055993206799030304,0.12205202132463455,-0.5472209453582764
69,KALMAN,-1.0054103136062622,8.985777854919434,1.2320137023925781,0.5851969122886658,-0.39809104800224304,-0.3989914655685425,0.5829870700836182
70,COLMAP,-1.4825973510742188,8.142377853393555,1.227351188659668,0.8257245421409607,0.056130874902009964,0.12305914610624313,-0.5476173758506775
70,KALMAN,-0.9536329507827759,9.020084381103516,1.2611082792282104,0.5861234068870544,-0.39675024151802063,-0.39765459299087524,0.5838830471038818
71,COLMAP,-1.4801254272460938,8.176277160644531,1.2306923866271973,0.8253018856048584,0.05626844987273216,0.12406609207391739,-0.5480129718780518
71,KALMAN,-0.9058219790458679,9.054420471191406,1.288019061088562,0.5879726409912109,-0.39404767751693726,-0.39493635296821594,0.5856959819793701
72,COLMAP,-1.4776611328125,8.210174560546875,1.2340340614318848,0.8248780965805054,0.05640595778822899,0.1250728815793991,-0.5484079122543335
72,KALMAN,-0.8633389472961426,9.088740348815918,1.3122414350509644,0.5883473753929138,-0.39351218938827515,-0.39439478516578674,0.5860446095466614
73,COLMAP,-1.4751968383789062,8.2440767288208,1.2373757362365723,0.8244531750679016,0.05654338002204895,0.1260794848203659,-0.5488021373748779
73,KALMAN,-0.8270096778869629,9.123000144958496,1.3335084915161133,0.5890462398529053,-0.3924914598464966,-0.39338430762290955,0.5867058634757996
74,COLMAP,-1.4727249145507812,8.27797794342041,1.2407164573669434,0.8240271806716919,0.056680742651224136,0.12708593904972076,-0.5491955280303955
74,KALMAN,-0.7971147298812866,9.157161712646484,1.3517909049987793,0.589737594127655,-0.3914363980293274,-0.3923671543598175,0.5873969793319702
75,COLMAP,-1.4708175659179688,8.31091594696045,1.2397351264953613,0.8238595128059387,0.056799665093421936,0.12795497477054596,-0.5492330193519592
75,KALMAN,-0.7734507322311401,9.191190719604492,1.3672665357589722,0.5891250371932983,-0.3923216760158539,-0.3932860791683197,0.5868062376976013
76,COLMAP,-1.4689178466796875,8.343852043151855,1.2387537956237793,0.8236912488937378,0.056918542832136154,0.128823921084404,-0.5492699146270752
76,KALMAN,-0.7554448843002319,9.225067138671875,1.3802686929702759,0.5879502892494202,-0.39405375719070435,-0.39505040645599365,0.5856374502182007
77,COLMAP,-1.4670181274414062,8.376788139343262,1.237771987915039,0.8235223293304443,0.05703737586736679,0.12969274818897247,-0.5493063926696777
77,KALMAN,-0.7422919273376465,9.258769989013672,1.3912255764007568,0.5894426703453064,-0.3918423056602478,-0.39283883571624756,0.5871069431304932
78,COLMAP,-1.465118408203125,8.40972900390625,1.236790657043457,0.8233526945114136,0.05715615674853325,0.1305614858865738,-0.5493425726890564
78,KALMAN,-0.733088493347168,9.292285919189453,1.400600790977478,0.591020941734314,-0.3894800543785095,-0.39047273993492126,0.5886684656143188
79,COLMAP,-1.4632186889648438,8.442667007446289,1.235809326171875,0.8231824040412903,0.05727490410208702,0.13143013417720795,-0.5493782758712769
79,KALMAN,-0.726946234703064,9.325606346130371,1.4088424444198608,0.5912711024284363,-0.3891064524650574,-0.39010095596313477,0.5889107584953308
80,COLMAP,-1.4613189697265625,8.475603103637695,1.2348275184631348,0.8230114579200745,0.057393595576286316,0.13229866325855255,-0.5494134426116943
80,KALMAN,-0.7230693101882935,9.358723640441895,1.416346549987793,0.5919129252433777,-0.3881355822086334,-0.38913923501968384,0.5895426273345947
81,COLMAP,-1.4627914428710938,8.51065731048584,1.2352771759033203,0.8230669498443604,0.05751829966902733,0.13307534158229828,-0.5491296052932739
81,KALMAN,-0.7207982540130615,9.391632080078125,1.4234349727630615,0.5927709937095642,-0.3868228793144226,-0.3878406584262848,0.5903983116149902
82,COLMAP,-1.464263916015625,8.545719146728516,1.2357268333435059,0.8231219053268433,0.05764295905828476,0.13385193049907684,-0.5488454103469849
82,KALMAN,-0.7196245193481445,9.424322128295898,1.4303436279296875,0.5930750966072083,-0.3863477110862732,-0.38738200068473816,0.5907050967216492
83,COLMAP,-1.465728759765625,8.580775260925293,1.2361769676208496,0.8231762051582336,0.0577675886452198,0.13462847471237183,-0.5485608577728271
83,KALMAN,-0.7191837430000305,9.456792831420898,1.4372202157974243,0.59324049949646,-0.3860911428928375,-0.3871469497680664,0.590860903263092
84,COLMAP,-1.4672088623046875,8.615833282470703,1.2366266250610352,0.823229968547821,0.05789216235280037,0.13540485501289368,-0.5482759475708008
84,KALMAN,-0.7192413806915283,9.489042282104492,1.4441245794296265,0.5932901501655579,-0.38599833846092224,-0.3870823085308075,0.5909139513969421
85,COLMAP,-1.4686737060546875,8.650895118713379,1.2370762825012207,0.8232831954956055,0.058016691356897354,0.13618116080760956,-0.5479905009269714
85,KALMAN,-0.7196753025054932,9.521074295043945,1.4510293006896973,0.594620406627655,-0.38396158814430237,-0.3850511610507965,0.592229425907135
86,COLMAP,-1.4701461791992188,8.685949325561523,1.237525463104248,0.8233357071876526,0.05814119800925255,0.13695739209651947,-0.5477047562599182
86,KALMAN,-0.7204619646072388,9.552906036376953,1.457822322845459,0.5962650179862976,-0.38143983483314514,-0.38251185417175293,0.5938487648963928
87,COLMAP,-1.474761962890625,8.71804428100586,1.235659122467041,0.8235574960708618,0.05820237845182419,0.13744612038135529,-0.547242283821106
87,KALMAN,-0.7216648459434509,9.584571838378906,1.4643075466156006,0.5975426435470581,-0.37948161363601685,-0.3805469870567322,0.5950801968574524
88,COLMAP,-1.4793701171875,8.750143051147461,1.2337913513183594,0.8237788081169128,0.05826354771852493,0.13793477416038513,-0.5467795133590698
88,KALMAN,-0.7234262228012085,9.616124153137207,1.4702129364013672,0.5984583497047424,-0.37806689739227295,-0.3791464567184448,0.5959538221359253
89,COLMAP,-1.4839935302734375,8.78223705291748,1.231924057006836,0.8239997029304504,0.05832467973232269,0.1384233683347702,-0.546316385269165
89,KALMAN,-0.7259534597396851,9.64763355255127,1.4752042293548584,0.5988863110542297,-0.37741217017173767,-0.37847283482551575,0.5963669419288635
90,COLMAP,-1.4886093139648438,8.814329147338867,1.2300562858581543,0.8242201805114746,0.05838577076792717,0.1389118880033493,-0.5458531379699707
90,KALMAN,-0.7295013070106506,9.679193496704102,1.478909969329834,0.5987173318862915,-0.37768909335136414,-0.3787357807159424,0.5961943864822388
91,COLMAP,-1.4932174682617188,8.84642219543457,1.2281889915466309,0.8244402408599854,0.058446843177080154,0.13940033316612244,-0.5453895330429077
91,KALMAN,-0.7343431115150452,9.710904121398926,1.4809584617614746,0.5996134281158447,-0.3762721121311188,-0.3773072063922882,0.5970948338508606
92,COLMAP,-1.4978408813476562,8.878520965576172,1.2263216972351074,0.8246599435806274,0.05850788578391075,0.1398887038230896,-0.5449256896972656
92,KALMAN,-0.7407354116439819,9.742868423461914,1.4810245037078857,0.6005154252052307,-0.3748151659965515,-0.37583330273628235,0.5980335474014282
93,COLMAP,-1.5024490356445312,8.910615921020508,1.2244548797607422,0.8248791694641113,0.05856889486312866,0.140377014875412,-0.5444615483283997
93,KALMAN,-0.748876690864563,9.775174140930176,1.478879690170288,0.6009681820869446,-0.37409842014312744,-0.3750799894332886,0.5985002517700195
94,COLMAP,-1.5092849731445312,8.945117950439453,1.2217121124267578,0.8253185749053955,0.05864394083619118,0.14098550379276276,-0.5436296463012695
94,KALMAN,-0.7588673830032349,9.807878494262695,1.4744395017623901,0.6023359298706055,-0.37192201614379883,-0.37288081645965576,0.5998544096946716
95,COLMAP,-1.5161285400390625,8.979621887207031,1.2189679145812988,0.8257569074630737,0.058718908578157425,0.141593798995018,-0.5427971482276917
95,KALMAN,-0.7706795334815979,9.840997695922852,1.4677965641021729,0.6043386459350586,-0.3686767816543579,-0.36960574984550476,0.6018669605255127
96,COLMAP,-1.5229568481445312,9.014123916625977,1.2162251472473145,0.8261942267417908,0.0587938018143177,0.1422019600868225,-0.5419639348983765
96,KALMAN,-0.7841399908065796,9.87450122833252,1.4592328071594238,0.6049201488494873,-0.36771997809410095,-0.3686292767524719,0.6024667024612427
97,COLMAP,-1.5298004150390625,9.048628807067871,1.2134828567504883,0.8266305327415466,0.05886862799525261,0.1428099125623703,-0.5411300659179688
